id;jahr;digi_klasse;soll;digi_soll_eng;digi_soll_weit;ist;digi_ist_eng;digi_ist_weit;titel_text;_1_infra;_2_dig_wirtschaft;_3_dig_verwaltung;_4_dig_kompetenzen;_5_dig_kultur;_6_forschung_inno;_7_gesundheitswesen;_8_bundeswehr;_9_unteilbare_ausg;any_tag;expert_tag;large_soll_tag;ml_tag;digital_series_tag;texan_tag;einzelplan;kapitel;gruppe;funktion;einzelplan-text;kapitel-text;gruppe-text;hauptgruppe-text;obergruppe-text;funktion-text;hauptfunktion-text;oberfunktion-text;digi_klasse-text;kategorie;keywords;n_keywords
122068702046;2023;1;1380.0;1380.0;1380.0;1419.65029;1419.65029;1419.65029;Deutscher Wetterdienst  EUMETNET-Programme einschließlich Sekretariatskosten Haushaltsvermerk: Die Ausgaben sind übertragbar. Erläuterungen: 19 Nationale Wetterdienste aus Westeuropa haben eine enge Kooperation auf der Basis von Arbeitsteilung im Rahmen einer Konferenz unter dem Namen EUMETNET (European Meteorological [Network]) vereinbart. Im Rahmen dieser Konferenzen werden Schwerpunkte für die EUMETNET-Aktivitäten im Bereich meteorologische Beobachtungssysteme, {Datenbank}en und {Fernmelde}systeme, Vorhersageprodukte, Forschung und Entwicklung in Pflichtoder Wahlprogrammen vereinbart. Es sind die Kosten für das EUMETNET-Koordinierungsbüro sowie für die Programmaktivitäten veranschlagt. Bezeichnung 1 000 € 1. Koordinierungsbüro (Sekretariatskosten)........................................ 120 2. EUMETNET-Programme................................................................. 1 260 Zusammen............................................................................................ 1 380;1;;;;;;;;;1;;;1;;1;12;1220;687;46;Bundesministerium für Verkehr;Deutscher Wetterdienst;Zuschüsse für laufende Zwecke im Ausland, soweit nicht Gruppe 688 oder 689 Beiträge und sonstige Zus;Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen Siehe Erläuterungen zu Hauptgr;Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche;Wetterdienst Einrichtungen und Maßnahmen auf dem Gebiet der Meteorologie, z. B. • Europäisches Zentr;Allgemeine Dienste;Öffentliche Sicherheit und Ordnung;Eindeutig/vollständig Digital;Infrastruktur;network;3
122068702046;2024;1;1765.0;1765.0;1765.0;1570.73591;1570.73591;1570.73591;Deutscher Wetterdienst  EUMETNET-Programme einschließlich Sekretariatskosten Haushaltsvermerk: Die Ausgaben sind übertragbar. Erläuterungen: 19 Nationale Wetterdienste aus Westeuropa haben eine enge Kooperation auf der Basis von Arbeitsteilung im Rahmen einer Konferenz unter dem Namen EUMETNET (European Meteorological [Network]) vereinbart. Im Rahmen dieser Konferenzen werden Schwerpunkte für die EUMETNET-Aktivitäten im Bereich meteorologische Beobachtungssysteme, {Datenbank}en und {Fernmelde}systeme, Vorhersageprodukte, Forschung und Entwicklung in Pflichtoder Wahlprogrammen vereinbart. Es sind die Kosten für das EUMETNET-Koordinierungsbüro sowie für die Programmaktivitäten veranschlagt. Bezeichnung 1 000 € 1. Koordinierungsbüro (Sekretariatskosten)........................................ 120 2. EUMETNET-Programme................................................................. 1 645 Zusammen............................................................................................ 1 765;1;;;;;;;;;1;;;1;;1;12;1220;687;46;Bundesministerium für Verkehr;Deutscher Wetterdienst;Zuschüsse für laufende Zwecke im Ausland, soweit nicht Gruppe 688 oder 689 Beiträge und sonstige Zus;Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen Siehe Erläuterungen zu Hauptgr;Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche;Wetterdienst Einrichtungen und Maßnahmen auf dem Gebiet der Meteorologie, z. B. • Europäisches Zentr;Allgemeine Dienste;Öffentliche Sicherheit und Ordnung;Eindeutig/vollständig Digital;Infrastruktur;network;3
122068702046;2025;1;1765.0;1765.0;1765.0;;;;Deutscher Wetterdienst  EUMETNET-Programme einschließlich Sekretariatskosten Haushaltsvermerk: Die Ausgaben sind übertragbar. Erläuterungen: 19 Nationale Wetterdienste aus Westeuropa haben eine enge Kooperation auf der Basis von Arbeitsteilung im Rahmen einer Konferenz unter dem Namen EUMETNET (European Meteorological [Network]) vereinbart. Im Rahmen dieser Konferenzen werden Schwerpunkte für die EUMETNET-Aktivitäten im Bereich meteorologische Beobachtungssysteme, {Datenbank}en und {Fernmelde}systeme, Vorhersageprodukte, Forschung und Entwicklung in Pflichtoder Wahlprogrammen vereinbart. Es sind die Kosten für das EUMETNET-Koordinierungsbüro sowie für die Programmaktivitäten veranschlagt. Bezeichnung 1 000 € 1. Koordinierungsbüro (Sekretariatskosten)........................................ 120 2. EUMETNET-Programme................................................................. 1 645 Zusammen............................................................................................ 1 765;1;;;;;;;;;1;;;1;1;1;12;1220;687;46;Bundesministerium für Verkehr;Deutscher Wetterdienst;Zuschüsse für laufende Zwecke im Ausland, soweit nicht Gruppe 688 oder 689 Beiträge und sonstige Zus;Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen Siehe Erläuterungen zu Hauptgr;Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche;Wetterdienst Einrichtungen und Maßnahmen auf dem Gebiet der Meteorologie, z. B. • Europäisches Zentr;Allgemeine Dienste;Öffentliche Sicherheit und Ordnung;Eindeutig/vollständig Digital;Infrastruktur;network;3
250268702165;2023;0;202.0;;;202.0;;;Stadtentwicklung und Raumordnung  Beteiligung an EU-Netzwerken für Stadtentwicklung Haushaltsvermerk: 1. Die Ausgaben sind übertragbar. 2. Zuschüsse der Europäischen Union (EU) für EU-Projekte fließen den Ausgaben zu. 3. Nach § 63 Abs. 3 Satz 2 BHO wird zugelassen, dass Veröffentlichungen und sonstiges Informationsmaterial gegen ermäßigtes Entgelt oder unentgeltlich an Dritte abgegeben werden. Erläuterungen: Die Ausgaben dienen der Beteiligung der Bundesrepublik Deutschland an den Netzwerken European Urban Knowl[edge] {Network} (EUKN) und Programm zum europäischen Erfahrungsaustausch im Bereich integrierter Stadtentwicklung (URBACT III).;;;;;;;;;;1;;;;;1;25;2502;687;165;Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen;Stadtentwicklung und Raumordnung;Zuschüsse für laufende Zwecke im Ausland, soweit nicht Gruppe 688 oder 689 Beiträge und sonstige Zus;Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen Siehe Erläuterungen zu Hauptgr;Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche;Forschung und experimentelle Entwicklung Einrichtung, Unterhaltung und Betrieb von eigenen Einrichtu;Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten;Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnisch;Nicht digital;;network;2
250268702165;2024;0;215.0;;;215.0;;;Stadtentwicklung und Raumordnung  Beteiligung an EU-Netzwerken für Stadtentwicklung Haushaltsvermerk: 1. Die Ausgaben sind übertragbar. 2. Zuschüsse der Europäischen Union (EU) für EU-Projekte fließen den Ausgaben zu. 3. Nach § 63 Abs. 3 Satz 2 BHO wird zugelassen, dass Veröffentlichungen und sonstiges Informationsmaterial gegen ermäßigtes Entgelt oder unentgeltlich an Dritte abgegeben werden. Erläuterungen: Die Ausgaben dienen der Beteiligung der Bundesrepublik Deutschland an den Netzwerken European Urban Knowl[edge] {Network} (EUKN) und Programm zum europäischen Erfahrungsaustausch im Bereich integrierter Stadtentwicklung (UR- BACT III).;;;;;;;;;;1;;;;;1;25;2502;687;165;Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen;Stadtentwicklung und Raumordnung;Zuschüsse für laufende Zwecke im Ausland, soweit nicht Gruppe 688 oder 689 Beiträge und sonstige Zus;Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen Siehe Erläuterungen zu Hauptgr;Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche;Forschung und experimentelle Entwicklung Einrichtung, Unterhaltung und Betrieb von eigenen Einrichtu;Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten;Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnisch;Nicht digital;;network;2
250268702165;2025;0;215.0;;;;;;Stadtentwicklung und Raumordnung  Beteiligung an EU-Netzwerken für Stadtentwicklung Verpflichtungsermächtigung............................................................ 174 T€ davon fällig: im Haushaltsjahr 2026 bis zu...................................................... 58 T€ im Haushaltsjahr 2027 bis zu...................................................... 58 T€ im Haushaltsjahr 2028 bis zu...................................................... 58 T€ Haushaltsvermerk: 1. Die Ausgaben sind übertragbar. 2. Zuschüsse der Europäischen Union (EU) für EU-Projekte fließen den Ausgaben zu. 3. Nach § 63 Abs. 3 Satz 2 BHO wird zugelassen, dass Veröffentlichungen und sonstiges Informationsmaterial gegen ermäßigtes Entgelt oder unentgeltlich an Dritte abgegeben werden. Erläuterungen: Die Ausgaben dienen der Beteiligung der Bundesrepublik Deutschland an den Netzwerken European Urban Knowl[edge] {Network} (EUKN) und Programm zum europäischen Erfahrungsaustausch im Bereich integrierter Stadtentwicklung (UR- BACT IV).;;;;;;;;;;1;;;;;1;25;2502;687;165;Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen;Stadtentwicklung und Raumordnung;Zuschüsse für laufende Zwecke im Ausland, soweit nicht Gruppe 688 oder 689 Beiträge und sonstige Zus;Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen Siehe Erläuterungen zu Hauptgr;Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche;Forschung und experimentelle Entwicklung Einrichtung, Unterhaltung und Betrieb von eigenen Einrichtu;Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten;Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnisch;Nicht digital;;network;2
60468781165;2019;0;143.0;;;135.0;;;Wohnungswesen und Stadtentwicklung Forschung auf den Gebieten des Städtebaues sowie des Bau- und Wohnungswesens Beteiligung an EU-Netzwerken für Stadtentwicklung Haushaltsvermerk: 1. Die Ausgaben sind übertragbar. 2. Zuschüsse der Europäischen Union (EU) für EU-Projekte fließen den Ausgaben zu. Erläuterungen: Die Ausgaben dienen der Beteiligung der Bundesrepublik Deutschland an den Netzwerken European Urban Knowl[edge] {Network} (EUKN) und Programm zum europäischen Erfahrungsaustausch im Bereich integrierter Stadtentwicklung (URBACT III).;;;;;;;;;;1;;;;;1;6;604;687;165;Bundesministerium des Innern;;Zuschüsse für laufende Zwecke im Ausland, soweit nicht Gruppe 688 oder 689 Beiträge und sonstige Zus;Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen Siehe Erläuterungen zu Hauptgr;Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche;Forschung und experimentelle Entwicklung Einrichtung, Unterhaltung und Betrieb von eigenen Einrichtu;Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten;Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnisch;Nicht digital;;network;2
60468781165;2021;0;143.0;;;45.0;;;Wohnungswesen und Stadtentwicklung Forschung auf den Gebieten des Städtebaues sowie des Bau- und Wohnungswesens Beteiligung an EU-Netzwerken für Stadtentwicklung Haushaltsvermerk: 1. Die Ausgaben sind übertragbar. 2. Zuschüsse der Europäischen Union (EU) für EU-Projekte fließen den Ausgaben zu. Erläuterungen: Die Ausgaben dienen der Beteiligung der Bundesrepublik Deutschland an den Netzwerken European Urban Knowl[edge] {Network} (EUKN) und Programm zum europäischen Erfahrungsaustausch im Bereich integrierter Stadtentwicklung (URBACT III).;;;;;;;;;;1;;;;;1;6;604;687;165;Bundesministerium des Innern;;Zuschüsse für laufende Zwecke im Ausland, soweit nicht Gruppe 688 oder 689 Beiträge und sonstige Zus;Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen Siehe Erläuterungen zu Hauptgr;Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche;Forschung und experimentelle Entwicklung Einrichtung, Unterhaltung und Betrieb von eigenen Einrichtu;Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten;Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnisch;Nicht digital;;network;2
230368701023;2025;0;565509.0;;;;;;Europäische Entwicklungszusammenarbeit, Beiträge an die Vereinten Nationen sowie andere internationale Einrichtungen  Beiträge an die Vereinten Nationen, ihre Sonderorganisationen sowie andere internationale Einrichtungen und internationale Nichtregierungsorganisationen Verpflichtungsermächtigung..................................................... 842 000 T€ davon fällig: im Haushaltsjahr 2026 bis zu.............................................. 116 000 T€ im Haushaltsjahr 2027 bis zu............................................. 172 000 T€ im Haushaltsjahr 2028 bis zu............................................. 154 000 T€ im Haushaltsjahr 2029 bis zu............................................. 145 000 T€ im Haushaltsjahr 2030 bis zu............................................. 145 000 T€ im Haushaltsjahr 2031 bis zu............................................... 65 000 T€ im Haushaltsjahr 2032 bis zu............................................... 45 000 T€ Haushaltsvermerk: Die Erläuterungen zu Nr. 13 sind verbindlich. Erläuterungen: Gegenstand der Förderung ist die Leistung von Beiträgen an 1. Sonderorganisationen der Vereinten Nationen, zu deren Leistung die Bundesrepublik Deutschland aufgrund ihrer Mitgliedschaft verpflichtet ist, und 2. Fonds und Programme der Vereinten Nationen sowie weitere internationale Einrichtungen und internationale Nichtregierungsorganisationen, die die Bundesrepublik Deutschland freiwillig leistet, um sich an der strategischen entwicklungspolitischen Ausrichtung dieser Organisationen zu beteiligen und um deutsche entwicklungspolitische Akzente in deren Arbeit einzubringen. Mitveranschlagt sind die Kosten vorbereitender, begleitender und auswertender Maßnahmen. Mitgliedsbeitrag Besondere der Bundesrepublik Deutschland (freiwillige) (Pflichtleistungen) Leistungen Bezeichnung der Organisation außerhalb Rechtsgrundlage und des Mitglieds- Zusammen Zweck der Mitgliedschaft in Proin Tausendbeitrags Spalte 4 + 5 zent Fremdwährung in 1 000 € in 1 000 € in 1 000 € (gerundet) (gerundet) (gerundet) 1 2 3 4 5 6 1. Beitrag an die Organisation der Vereinten Nationen für industrielle Entwicklung (UNIDO)....................................................... 10,36 8 178 1 800 9 978 Rechtsgrundlage: Art. 15 Satzung der Errichtung von UNIDO 2. Beiträge an das Sekretariat des internationalen Übereinkommens zur Bekämpfung der Wüstenbildung (UNCCD)............... 5,94 768 1 523 2 291 Rechtsgrundlage: Übereinkommen vom 26.12.1996 3. Education Cannot Wait (ECW).................................................. - 50 000 50 000 4. Beitrag zum Entwicklungsprogramm der Vereinten Nationen (UNDP)..................................................................................... - 100 000 100 000 5. Beitrag zum Freiwilligenprogramm der Vereinten Nationen (UNV)........................................................................................ 2 690 2 690 6. Beitrag zur Organisation der Vereinten Nationen für Gleichstellung und Geschlechtergerechtigkeit (UN WOMEN)............ - 20 000 20 000 7. Beitrag zum Bevölkerungsfonds der Vereinten Nationen (UNFPA).................................................................................... - 35 000 35 000 8. Beitrag an das Scaling up Nutrition Movement Secretariat (SUN)........................................................................................ - 1 000 1 000 9. Beitrag an den Global Partnership for Education Fund (GPE- Fund)......................................................................................... - 50 000 50 000 10. Beitrag an das International Institute for Democracy and Electoral Assistance (IDEA)............................................................. - 400 400 11. Beitrag zum Kinderhilfswerk der Vereinten Nationen (UNICEF).................................................................................. - 55 000 55 000 12. Beitrag zur Internationalen Familienplanungsföderation (IPPF)........................................................................................ - 15 000 15 000 13. Beitrag an Gavi, die Impfallianz................................................ - 120 000 120 000 14. Zweckgebundene Beiträge an die Vereinten Nationen, ihre Sonderorganisationen sowie andere internationale Einrichtungen und internationale Nichtregierungsorganisationen............. - 62 150 62 150 15. Beitrag an das System der Vereinten Nationen für Länderkoordinatorinnen und -koordinatoren (Resident Coordinator (RC)-Fund)................................................................................ - 10 000 10 000 16. Beitrag zum Programm der Vereinten Nationen für menschliche Siedlungen (UN-HABITAT)................................................. - 1 000 1 000 17. Beitrag an die Global Polio Eradication Initiative (GPEI).......... - 30 000 30 000 18. Beitrag zum Advisory Centre on WTO Law (ACWL)................. - 250 250 19. Beitrag zum Multilateral Organisation Performance Assessment [Network] (MOPAN)............................................................ - 250 250 20. Beitrag an den Globalen WTO-Entwicklungsfonds................... - 500 500 Zusammen........................................................................................ 8 946 556 563 565 509 Differenzen durch Rundung möglich;;;;;;;;;;1;;1;1;;1;23;2303;687;23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;Europäische Entwicklungszusammenarbeit, Beiträge an die Vereinten Nationen sowie andere internationale Einrichtungen;Zuschüsse für laufende Zwecke im Ausland, soweit nicht Gruppe 688 oder 689 Beiträge und sonstige Zus;Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen Siehe Erläuterungen zu Hauptgr;Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche;Wirtschaftliche Zusammenarbeit und Entwicklung Beteiligungen, Beiträge und Zuschüsse an besondere Or;Allgemeine Dienste;Auswärtige Angelegenheiten;Nicht digital;;network;1
230368701023;2024;0;564469.0;;;564468.99275;;;Europäische Entwicklungszusammenarbeit, Beiträge an die Vereinten Nationen sowie andere internationale Einrichtungen  Beiträge an die Vereinten Nationen, ihre Sonderorganisationen sowie andere internationale Einrichtungen und internationale Nichtregierungsorganisationen Verpflichtungsermächtigung...................................................... 83 000 T€ davon fällig: im Haushaltsjahr 2025 bis zu.............................................. 37 000 T€ im Haushaltsjahr 2026 bis zu.............................................. 32 000 T€ im Haushaltsjahr 2027 bis zu.............................................. 12 000 T€ im Haushaltsjahr 2028 bis zu................................................ 2 000 T€ Haushaltsvermerk: Die Erläuterungen zu Nr. 13 sind verbindlich. Erläuterungen: Gegenstand der Förderung ist die Leistung von Beiträgen an 1. Sonderorganisationen der Vereinten Nationen, zu deren Leistung die Bundesrepublik Deutschland aufgrund ihrer Mitgliedschaft verpflichtet ist, und 2. Fonds und Programme der Vereinten Nationen sowie weitere internationale Einrichtungen und internationale Nichtregierungsorganisationen, die die Bundesrepublik Deutschland freiwillig leistet, um sich an der strategischen entwicklungspolitischen Ausrichtung dieser Organisationen zu beteiligen und um deutsche entwicklungspolitische Akzente in deren Arbeit einzubringen. Mitgliedsbeitrag Besondere der Bundesrepublik Deutschland (freiwillige) (Pflichtleistungen) Leistungen Bezeichnung der Organisation außerhalb Rechtsgrundlage und des Mitglieds- Zusammen Zweck der Mitgliedschaft in Proin Tausendbeitrags Spalte 4 + 5 zent Fremdwährung in 1 000 € in 1 000 € in 1 000 € (gerundet) (gerundet) (gerundet) 1 2 3 4 5 6 1. Beitrag an die Organisation der Vereinten Nationen für industrielle Entwicklung (UNIDO)....................................................... 10,36 8 177 1 700 9 877 Rechtsgrundlage: Art. 15 Satzung der Errichtung von UNIDO 2. Beiträge an das Sekretariat des internationalen Übereinkommens zur Bekämpfung der Wüstenbildung (UNCCD)............... 5,94 460 1 114 1 574 Rechtsgrundlage: Übereinkommen vom 26.12.1996 3. Beitrag an Education Cannot Wait (ECW) .................................................................................................. - 50 000 50 000 4. Beitrag zum Entwicklungsprogramm der Vereinten Nationen (UNDP)..................................................................................... - 100 000 100 000 5. Beitrag zum Freiwilligenprogramm der Vereinten Nationen (UNV)........................................................................................ 2 690 2 690 6. Beitrag zur Organisation der Vereinten Nationen für Gleichstellung und Geschlechtergerechtigkeit (UN WOMEN)............ - 20 000 20 000 7. Beitrag zum Bevölkerungsfonds der Vereinten Nationen (UNFPA).................................................................................... - 42 500 42 500 8. Beitrag an das Scaling up Nutrition Movement Secretariat (SUN)........................................................................................ - 1 000 1 000 9. Beitrag an den Global Partnership for Education Fund (GPE- Fund)......................................................................................... - 50 000 50 000 10. Beitrag an das International Institute for Democracy and Electoral Assistance (IDEA)............................................................. - 400 400 11. Beitrag zum Kinderhilfswerk der Vereinten Nationen (UNICEF).................................................................................. - 60 000 60 000 12. Beitrag zur Internationalen Familienplanungsföderation (IPPF)........................................................................................ - 15 500 15 500 13. Beitrag an Gavi, die Impfallianz................................................ - 120 000 120 000 14. Zweckgebundene Beiträge an die Vereinten Nationen, ihre Sonderorganisationen sowie andere internationale Einrichtungen und internationale Nichtregierungsorganisationen............. - 40 480 40 480 15. Beitrag an das System der Vereinten Nationen für Länderkoordinatorinnen und -koordinatoren (Resident Coordinator (RC)-Fund)................................................................................ - 10 000 10 000 16. Beitrag zum Programm der Vereinten Nationen für menschliche Siedlungen (UN-HABITAT)................................................. - 1 000 1 000 17. Beitrag an die Global Polio Eradication Initiative (GPEI).......... - 37 000 37 000 18. Beitrag zum Advisory Centre on WTO Law (ACWL)................. - 250 250 19. Beitrag zum Multilateral Organisation Performance Assessment [Network] (MOPAN)............................................................ - 198 198 20. Resilient and Inclusive Supply Chain Enhancement (Rise-Initiative)....................................................................................... - 2 000 2 000 Zusammen........................................................................................ 8 637 555 832 564 469 Differenzen durch Rundung möglich Mitveranschlagt sind die Kosten vorbereitender, begleitender und auswertender Maßnahmen.;;;;;;;;;;1;;1;;;1;23;2303;687;23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;Europäische Entwicklungszusammenarbeit, Beiträge an die Vereinten Nationen sowie andere internationale Einrichtungen;Zuschüsse für laufende Zwecke im Ausland, soweit nicht Gruppe 688 oder 689 Beiträge und sonstige Zus;Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen Siehe Erläuterungen zu Hauptgr;Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche;Wirtschaftliche Zusammenarbeit und Entwicklung Beteiligungen, Beiträge und Zuschüsse an besondere Or;Allgemeine Dienste;Auswärtige Angelegenheiten;Nicht digital;;network;1
230368701023;2023;0;573182.0;;;573173.46356;;;Europäische Entwicklungszusammenarbeit, Beiträge an die Vereinten Nationen sowie andere internationale Einrichtungen  Beiträge an die Vereinten Nationen, ihre Sonderorganisationen sowie andere internationale Einrichtungen und internationale Nichtregierungsorganisationen Verpflichtungsermächtigung....................................................... 60 000 T€ davon fällig: im Haushaltsjahr 2024 bis zu............................................... 25 000 T€ im Haushaltsjahr 2025 bis zu............................................... 25 000 T€ im Haushaltsjahr 2026 bis zu............................................... 10 000 T€ Haushaltsvermerk: Die Erläuterungen zu Nr. 13 sind verbindlich. Erläuterungen: Gegenstand der Förderung ist die Leistung von Beiträgen an 1. Sonderorganisationen der Vereinten Nationen, zu deren Leistung die Bundesrepublik Deutschland aufgrund ihrer Mitgliedschaft verpflichtet ist, und 2. Fonds und Programme der Vereinten Nationen sowie weitere internationale Einrichtungen und internationale Nichtregierungsorganisationen, die die Bundesrepublik Deutschland freiwillig leistet, um sich an der strategischen entwicklungspolitischen Ausrichtung dieser Organisationen zu beteiligen und um deutsche entwicklungspolitische Akzente in deren Arbeit einzubringen. Mitgliedsbeitrag Besondere der Bundesrepublik Deutschland (freiwillige) (Pflichtleistungen) Leistungen Bezeichnung der Organisation außerhalb Rechtsgrundlage und des Mitglieds- Zusammen Zweck der Mitgliedschaft in Proin Tausendbeitrags Spalte 4 + 5 zent Fremdwährung in 1 000 € in 1 000 € in 1 000 € (gerundet) (gerundet) (gerundet) 1 2 3 4 5 6 1. Beitrag an die Organisation der Vereinten Nationen für industrielle Entwicklung (UNIDO)....................................................... 10,02 7 400 4 500 11 900 Rechtsgrundlage: Art. 15 Satzung der Errichtung von UNIDO 2. Beiträge an das Sekretariat des internationalen Übereinkommens zur Bekämpfung der Wüstenbildung (UNCCD)............... 5,94 460 1 114 1 574 Rechtsgrundlage: Übereinkommen vom 26.12.1996 3. Beitrag an Education Cannot Wait (ECW) .................................................................................................. - 50 000 50 000 4. Beitrag zum Entwicklungsprogramm der Vereinten Nationen (UNDP)..................................................................................... - 74 000 74 000 5. Beitrag zum Freiwilligenprogramm der Vereinten Nationen (UNV)........................................................................................ 2 690 2 690 6. Beitrag zur Organisation der Vereinten Nationen für Gleichstellung und Geschlechtergerechtigkeit (UN WOMEN)............ - 17 000 17 000 7. Beitrag zum Bevölkerungsfonds der Vereinten Nationen (UNFPA).................................................................................... - 42 500 42 500 8. Beitrag zum Doha Development Agenda Global Trust Fund (DDAGTF)................................................................................. - 500 500 9. Beitrag an den Global Partnership for Education Fund (GPE- Fund)......................................................................................... - 50 000 50 000 10. Beitrag an das International Institute for Democracy and Electoral Assistance (IDEA)............................................................. - 400 400 11. Beitrag zum Kinderhilfswerk der Vereinten Nationen (UNICEF).................................................................................. - 60 000 60 000 12. Beitrag zur Internationalen Familienplanungsföderation (IPPF)........................................................................................ - 15 500 15 500 13. Beitrag an Gavi, die Impfallianz................................................ - 120 000 120 000 14. Beitrag an das Scaling up Nutrition Movement Secretariat (SUN)........................................................................................ - 1 000 1 000 15. Zweckgebundene Beiträge an die Vereinten Nationen, ihre Sonderorganisationen sowie andere internationale Einrichtungen und internationale Nichtregierungsorganisationen............. - 36 150 36 150 16. Beitrag an das System der Vereinten Nationen für Länderkoordinatorinnen und -koordinatoren (Resident Coordinator (RC)-Fund)................................................................................ - 10 000 10 000 17. Beitrag zum Programm der Vereinten Nationen für menschliche Siedlungen (UN-HABITAT)................................................. - 1 000 1 000 18. Beitrag an die Global Polio Eradication Initiative (GPEI).......... - 37 000 37 000 19. Beitrag zum Advisory Centre on WTO Law (ACWL)................. - 250 250 20. Beitrag zum Multilateral Organisation Performance Assessment [Network] (MOPAN)............................................................ - 198 198 21. Weitere Beiträge zur Krisenvorsorge und Eindämmung globaler Folgen.................................................................................. - 41 520 41 520 Zusammen........................................................................................ 7 860 565 322 573 182 Differenzen durch Rundung möglich Mitveranschlagt sind die Kosten vorbereitender, begleitender und auswertender Maßnahmen.;;;;;;;;;;1;;1;;;1;23;2303;687;23;Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung;Europäische Entwicklungszusammenarbeit, Beiträge an die Vereinten Nationen sowie andere internationale Einrichtungen;Zuschüsse für laufende Zwecke im Ausland, soweit nicht Gruppe 688 oder 689 Beiträge und sonstige Zus;Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen Siehe Erläuterungen zu Hauptgr;Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche;Wirtschaftliche Zusammenarbeit und Entwicklung Beteiligungen, Beiträge und Zuschüsse an besondere Or;Allgemeine Dienste;Auswärtige Angelegenheiten;Nicht digital;;network;1
